row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
477 http://umbel.org/umbel/ac/BallTypeByGame 15 15 http://sw.opencyc.org/2008/06/10/concept/en/BallTypeByGame 2 2 0 0 17 17 0.0 0.0 False False False 0
478 http://umbel.org/umbel/sc/Penguin 14 14 http://sw.opencyc.org/2008/06/10/concept/en/Penguin 1 1 0 0 15 15 0.0 0.0 False False False 0
479 http://umbel.org/umbel/sc/Motorcycle 14 14 http://sw.opencyc.org/2008/06/10/concept/en/Motorcycle 1 1 0 0 15 15 0.0 0.0 False False False 0
480 http://sw.opencyc.org/2008/06/10/concept/en/Law 14 14 http://umbel.org/umbel/sc/Law 1 1 0 0 15 15 0.0 0.0 False False False 0
481 http://sw.opencyc.org/2008/06/10/concept/en/CreoleLanguage 14 14 http://umbel.org/umbel/sc/CreoleLanguage 10 10 0 0 24 24 0.0 0.0 False False False 0
482 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalPhylum 14 14 http://umbel.org/umbel/sc/BiologicalPhylum 8 8 0 0 22 22 0.0 0.0 False False False 0
483 http://sw.opencyc.org/2008/06/10/concept/en/Foodstuffs_Food_Topic 14 14 http://umbel.org/umbel/ac/Foodstuffs_Food_Topic 11 11 0 0 25 25 0.0 0.0 False False False 0
484 http://sw.opencyc.org/2008/06/10/concept/en/SacredText 13 13 http://umbel.org/umbel/sc/SacredText 3 3 0 0 16 16 0.0 0.0 False False False 0
485 http://sw.opencyc.org/2008/06/10/concept/en/Hardness 13 13 http://umbel.org/umbel/sc/Hardness 1 1 0 0 14 14 0.0 0.0 False False False 0
486 http://sw.opencyc.org/2008/06/10/concept/en/GeologicalEra 13 13 http://umbel.org/umbel/sc/GeologicalEra 4 4 0 0 17 17 0.0 0.0 False False False 0
487 http://sw.opencyc.org/2008/06/10/concept/en/Country 13 13 http://umbel.org/umbel/sc/Country 11 11 0 0 24 24 0.0 0.0 False False False 0
488 http://sw.opencyc.org/2008/06/10/concept/en/ConstitutionalMonarchy 13 12 http://umbel.org/umbel/sc/ConstitutionalMonarchy 10 10 0 1 23 21 0.0 0.0476 False False False 9999
489 http://umbel.org/umbel/sc/CommunicationsSatellite 13 13 http://sw.opencyc.org/2008/06/10/concept/en/CommunicationsSatellite 11 11 0 0 24 24 0.0 0.0 False False False 0
490 http://sw.opencyc.org/2008/06/10/concept/en/AtheisticBeliefSystem 13 13 http://umbel.org/umbel/sc/AtheisticBeliefSystem 3 3 0 0 16 16 0.0 0.0 False False False 0
491 http://sw.opencyc.org/2008/06/10/concept/en/OrganismByTaxonomicKingdom_Biology_Topic 13 13 http://umbel.org/umbel/ac/OrganismByTaxonomicKingdom_Biology_Topic 13 13 0 0 26 26 0.0 0.0 False False False 0
492 http://umbel.org/umbel/ac/FileManagement_Topic 13 13 http://sw.opencyc.org/2008/06/10/concept/en/FileManagement_Topic 5 5 0 0 18 18 0.0 0.0 False False False 0
493 http://sw.opencyc.org/2008/06/10/concept/en/ClassicalMusicalCompositionType 13 13 http://umbel.org/umbel/ac/ClassicalMusicalCompositionType 11 11 0 0 24 24 0.0 0.0 False False False 0
494 http://sw.opencyc.org/2008/06/10/concept/en/Artist_PerformerTypeByPerformanceType 13 13 http://umbel.org/umbel/ac/Artist_PerformerTypeByPerformanceType 13 13 0 0 26 26 0.0 0.0 False False False 0
495 http://rdf.geospecies.org/ont/geospecies#Observation 13 13 http://lod.taxonconcept.org/ontology/txn.owl#Occurrence 2 2 0 0 15 15 0.0 0.0 False False False 0
496 http://sw.opencyc.org/2008/06/10/concept/en/TeamSport 12 12 http://umbel.org/umbel/sc/TeamSport 8 8 0 2 20 18 0.0 0.1111 False False False 9999
497 http://umbel.org/umbel/sc/PoliceOrganization 12 12 http://sw.opencyc.org/2008/06/10/concept/en/PoliceOrganization 5 5 0 0 17 17 0.0 0.0 False False False 0
498 http://umbel.org/umbel/sc/NorthAmericanCountry 12 12 http://sw.opencyc.org/2008/06/10/concept/en/NorthAmericanCountry 1 1 0 1 13 12 0.0 0.0833 False False True 9999
499 http://sw.opencyc.org/2008/06/10/concept/en/GeologicalEpoch 12 12 http://umbel.org/umbel/sc/GeologicalEpoch 3 3 0 0 15 15 0.0 0.0 False False False 0
500 http://umbel.org/umbel/sc/Explosion 12 12 http://sw.opencyc.org/2008/06/10/concept/en/Explosion 5 5 0 0 17 17 0.0 0.0 False False False 0
501 http://umbel.org/umbel/sc/Estuary 12 12 http://sw.opencyc.org/2008/06/10/concept/en/Estuary 6 6 0 0 18 18 0.0 0.0 False False False 0
502 http://sw.opencyc.org/2008/06/10/concept/en/ElectricPowerGrid 12 12 http://umbel.org/umbel/sc/ElectricPowerGrid 3 3 0 3 15 12 0.0 0.25 False False True 9999
503 http://sw.opencyc.org/2008/06/10/concept/en/DeviceDriverProgram 12 12 http://umbel.org/umbel/sc/DeviceDriverProgram 1 1 0 0 13 13 0.0 0.0 False False False 0
504 http://umbel.org/umbel/sc/CommodityProduct 12 12 http://sw.opencyc.org/2008/06/10/concept/en/CommodityProduct 1 1 0 0 13 13 0.0 0.0 False False False 0
505 http://sw.opencyc.org/2008/06/10/concept/en/TitlesAndNames_Social_Topic 12 12 http://umbel.org/umbel/ac/TitlesAndNames_Social_Topic 4 4 0 0 16 16 0.0 0.0 False False False 0
506 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationOfPeopleOnly 12 12 http://umbel.org/umbel/ac/OrganizationOfPeopleOnly 1 1 0 0 13 13 0.0 0.0 False False False 0
507 http://umbel.org/umbel/ac/MedicalCareProviders_GeneralMedicine_Topic 12 12 http://sw.opencyc.org/2008/06/10/concept/en/MedicalCareProviders_GeneralMedicine_Topic 2 2 0 0 14 14 0.0 0.0 False False False 0
508 http://sw.opencyc.org/2008/06/10/concept/en/LossOfUserRights_PossTransfer_Topic 12 12 http://umbel.org/umbel/ac/LossOfUserRights_PossTransfer_Topic 2 2 0 0 14 14 0.0 0.0 False False False 0
509 http://sw.opencyc.org/2008/06/10/concept/en/Group 12 12 http://umbel.org/umbel/ac/Group 3 3 0 0 15 15 0.0 0.0 False False False 0
510 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalAgentType 12 12 http://umbel.org/umbel/ac/ChemicalAgentType 12 12 0 0 24 24 0.0 0.0 False False False 0
511 http://sw.opencyc.org/2008/06/10/concept/en/BaseballPlayerTypeByPosition 12 12 http://umbel.org/umbel/ac/BaseballPlayerTypeByPosition 12 12 0 0 24 24 0.0 0.0 False False False 0
512 http://sw.opencyc.org/2008/06/10/concept/en/ArtistTypeByArtForm 12 12 http://umbel.org/umbel/ac/ArtistTypeByArtForm 12 12 0 0 24 24 0.0 0.0 False False False 0
513 http://umbel.org/umbel/sc/SouthAsianCountry 11 11 http://sw.opencyc.org/2008/06/10/concept/en/SouthAsianCountry 5 4 0 1 16 14 0.0 0.0714 False False False 9999
514 http://umbel.org/umbel/sc/Republic 11 11 http://sw.opencyc.org/2008/06/10/concept/en/Republic 1 1 0 0 12 12 0.0 0.0 False False False 0
515 http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsArticle 11 11 http://umbel.org/umbel/sc/ConferenceProceedingsArticle 1 1 0 1 12 11 0.0 0.0909 False False True 9999
516 http://sw.opencyc.org/2008/06/10/concept/en/CalendarCentury 11 11 http://umbel.org/umbel/sc/CalendarCentury 2 2 0 1 13 12 0.0 0.0833 False False False 9999
517 http://sw.opencyc.org/2008/06/10/concept/en/Relations_Fundamental_Topic 11 11 http://umbel.org/umbel/ac/Relations_Fundamental_Topic 3 3 0 0 14 14 0.0 0.0 False False False 0
518 http://sw.opencyc.org/2008/06/10/concept/en/Ribonucleotide_GIS 10 10 http://umbel.org/umbel/sc/Ribonucleotide_GIS 3 3 0 2 13 11 0.0 0.1818 False False False 9999
519 http://sw.opencyc.org/2008/06/10/concept/en/ProteaseInhibitorDrugClass 10 10 http://umbel.org/umbel/sc/ProteaseInhibitorDrugClass 9 9 0 0 19 19 0.0 0.0 False False False 0
520 http://sw.opencyc.org/2008/06/10/concept/en/PersianGulfCountry 10 10 http://umbel.org/umbel/sc/PersianGulfCountry 9 9 0 1 19 18 0.0 0.0556 False False False 9999
521 http://sw.opencyc.org/2008/06/10/concept/en/OfficeBuilding 10 10 http://umbel.org/umbel/sc/OfficeBuilding 4 4 0 0 14 14 0.0 0.0 False False False 0
522 http://umbel.org/umbel/sc/NewsAgency 10 10 http://sw.opencyc.org/2008/06/10/concept/en/NewsAgency 4 4 0 0 14 14 0.0 0.0 False False False 0
523 http://sw.opencyc.org/2008/06/10/concept/en/AnimalsByMiscellaneousCriteria_Biology_Topic 10 10 http://umbel.org/umbel/ac/AnimalsByMiscellaneousCriteria_Biology_Topic 8 8 0 0 18 18 0.0 0.0 False False False 0
524 http://sw.opencyc.org/2008/06/10/concept/en/Agents_Topic 10 10 http://umbel.org/umbel/ac/Agents_Topic 8 8 0 0 18 18 0.0 0.0 False False False 0
525 http://ontology.dumontierlab.com/RNA_binding 10 10 http://purl.org/obo/owl/GO#GO_0003723 1 1 0 0 11 11 0.0 0.0 False False False 0
526 http://ontology.dumontierlab.com/Protein_binding 10 10 http://purl.org/obo/owl/GO#GO_0005515 1 1 0 0 11 11 0.0 0.0 False False False 0
527 http://kocour.ms.mff.cuni.cz/~eckhardt/ontologie/traveling/TransportTimetables.owl#City 10 10 http://kocour.ms.mff.cuni.cz/swi108/onto/necasky/GeographicalFormation.owl#Town 7 7 0 0 17 17 0.0 0.0 False False False 0
528 http://umbel.org/umbel/sc/Monster 9 9 http://sw.opencyc.org/2008/06/10/concept/en/Monster 1 1 0 0 10 10 0.0 0.0 False False False 0
529 http://umbel.org/umbel/sc/MonotheisticReligion 9 9 http://sw.opencyc.org/2008/06/10/concept/en/MonotheisticReligion 3 3 0 2 12 10 0.0 0.2 False False False 9999
530 http://sw.opencyc.org/2008/06/10/concept/en/MonetaryValue 9 9 http://umbel.org/umbel/sc/MonetaryValue 1 1 0 0 10 10 0.0 0.0 False False False 0
531 http://sw.opencyc.org/2008/06/10/concept/en/IslandRegion 9 9 http://umbel.org/umbel/sc/IslandRegion 2 2 0 0 11 11 0.0 0.0 False False False 0
532 http://umbel.org/umbel/sc/FactoryBuilding 9 9 http://sw.opencyc.org/2008/06/10/concept/en/FactoryBuilding 1 1 0 0 10 10 0.0 0.0 False False False 0
533 http://sw.opencyc.org/2008/06/10/concept/en/CalendarSystem 9 9 http://umbel.org/umbel/sc/CalendarSystem 1 1 0 0 10 10 0.0 0.0 False False False 0
534 http://sw.opencyc.org/2008/06/10/concept/en/BankingGame 9 9 http://umbel.org/umbel/sc/BankingGame 2 2 0 1 11 10 0.0 0.1 False False False 9999
535 http://umbel.org/umbel/ac/TemporalThing 9 9 http://sw.opencyc.org/2008/06/10/concept/en/TemporalThing 3 3 0 0 12 12 0.0 0.0 False False False 0
536 http://sw.opencyc.org/2008/06/10/concept/en/PlantsByGrossForm_Biology_Topic 9 9 http://umbel.org/umbel/ac/PlantsByGrossForm_Biology_Topic 8 8 0 0 17 17 0.0 0.0 False False False 0
537 http://sw.opencyc.org/2008/06/10/concept/en/PartiallyTangible 9 9 http://umbel.org/umbel/ac/PartiallyTangible 1 1 0 0 10 10 0.0 0.0 False False False 0
538 http://sw.opencyc.org/2008/06/10/concept/en/GeographicalAgent 9 9 http://umbel.org/umbel/ac/GeographicalAgent 2 2 0 1 11 10 0.0 0.1 False False False 9999
539 http://umbel.org/umbel/ac/Devices_Topic 9 9 http://sw.opencyc.org/2008/06/10/concept/en/Devices_Topic 4 4 0 0 13 13 0.0 0.0 False False False 0
540 http://umbel.org/umbel/ac/AnimalBySex_Biology_Topic 9 9 http://sw.opencyc.org/2008/06/10/concept/en/AnimalBySex_Biology_Topic 1 1 0 0 10 10 0.0 0.0 False False False 0
541 http://ontology.dumontierlab.com/Nucleolus 9 9 http://purl.org/obo/owl/GO#GO_0005730 1 1 0 0 10 10 0.0 0.0 False False False 0
542 http://creativecommons.org/ns#Permission 8 8 http://web.resource.org/cc/Permission 4 4 0 0 12 12 0.0 0.0 False False False 0
543 http://umbel.org/umbel/sc/Winery 8 8 http://sw.opencyc.org/2008/06/10/concept/en/Winery 1 1 0 0 9 9 0.0 0.0 False False False 0
544 http://sw.opencyc.org/2008/06/10/concept/en/ProfessionalSport 8 8 http://umbel.org/umbel/sc/ProfessionalSport 5 5 0 2 13 11 0.0 0.1818 False False False 9999
545 http://sw.opencyc.org/2008/06/10/concept/en/MyersBriggsPersonalityTrait 8 8 http://umbel.org/umbel/sc/MyersBriggsPersonalityTrait 1 1 0 0 9 9 0.0 0.0 False False False 0
546 http://umbel.org/umbel/sc/MusicalPerformance 8 8 http://sw.opencyc.org/2008/06/10/concept/en/MusicalPerformance 1 1 0 0 9 9 0.0 0.0 False False False 0
547 http://sw.opencyc.org/2008/06/10/concept/en/MilitaryTactic 8 7 http://umbel.org/umbel/sc/MilitaryTactic 1 1 0 1 9 7 0.0 0.1429 False False True 9999
548 http://sw.opencyc.org/2008/06/10/concept/en/MilitantBeliefs 8 8 http://umbel.org/umbel/sc/MilitantBeliefs 1 1 0 1 9 8 0.0 0.125 False False True 9999
549 http://umbel.org/umbel/sc/IntelligenceLevel 8 8 http://sw.opencyc.org/2008/06/10/concept/en/IntelligenceLevel 1 1 0 0 9 9 0.0 0.0 False False False 0
550 http://umbel.org/umbel/sc/IndependentSultanate 8 8 http://sw.opencyc.org/2008/06/10/concept/en/IndependentSultanate 2 2 0 0 10 10 0.0 0.0 False False False 0
551 http://umbel.org/umbel/sc/Dictionary 8 8 http://sw.opencyc.org/2008/06/10/concept/en/Dictionary 3 3 0 0 11 11 0.0 0.0 False False False 0
552 http://sw.opencyc.org/2008/06/10/concept/en/CaspianCountry 8 8 http://umbel.org/umbel/sc/CaspianCountry 5 5 0 1 13 12 0.0 0.0833 False False False 9999
553 http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemFocusGroup 8 8 http://umbel.org/umbel/sc/BeliefSystemFocusGroup 1 1 0 0 9 9 0.0 0.0 False False False 0
554 http://sw.opencyc.org/2008/06/10/concept/en/AxialPoleOfPlanet 8 8 http://umbel.org/umbel/sc/AxialPoleOfPlanet 2 2 0 1 10 9 0.0 0.1111 False False False 9999
555 http://umbel.org/umbel/sc/AcidType_Diprotic 8 8 http://sw.opencyc.org/2008/06/10/concept/en/AcidType_Diprotic 1 1 0 0 9 9 0.0 0.0 False False False 0
556 http://sw.opencyc.org/2008/06/10/concept/en/WeatherObjects_Weather_Topic 8 8 http://umbel.org/umbel/ac/WeatherObjects_Weather_Topic 8 8 0 0 16 16 0.0 0.0 False False False 0
557 http://umbel.org/umbel/ac/ProductType 8 8 http://sw.opencyc.org/2008/06/10/concept/en/ProductType 1 1 0 0 9 9 0.0 0.0 False False False 0
558 http://umbel.org/umbel/ac/PlantsByBotanicalTaxonomy_Biology_Topic 8 8 http://sw.opencyc.org/2008/06/10/concept/en/PlantsByBotanicalTaxonomy_Biology_Topic 2 2 0 0 10 10 0.0 0.0 False False False 0
559 http://sw.opencyc.org/2008/06/10/concept/en/BloodTypeByABOAndRhFactor 8 8 http://umbel.org/umbel/ac/BloodTypeByABOAndRhFactor 7 7 0 0 15 15 0.0 0.0 False False False 0
560 http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByHistory 8 8 http://umbel.org/umbel/ac/ArtifactTypeByHistory 6 6 0 0 14 14 0.0 0.0 False False False 0
561 http://ontology.dumontierlab.com/Protein_catabolic_process 8 8 http://purl.org/obo/owl/GO#GO_0030163 1 1 0 0 9 9 0.0 0.0 False False False 0
562 http://ontology.dumontierlab.com/Mitochondrion 8 8 http://purl.org/obo/owl/GO#GO_0005739 1 1 0 0 9 9 0.0 0.0 False False False 0
563 http://ontology.dumontierlab.com/Cytoplasm 8 8 http://purl.org/obo/owl/GO#GO_0005737 1 1 0 0 9 9 0.0 0.0 False False False 0
564 http://example.org/foo#A 8 8 http://example.org/foo#B 2 2 0 0 10 10 0.0 0.0 True False False 0
565 http://example.org/foo#A 8 8 http://example.org/foo#C 1 1 1 1 8 8 0.125 0.125 False True True 0
566 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#City 7 7 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/ciudades.owl#Ciudad 1 1 0 1 8 7 0.0 0.1429 False False True 9999
567 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#City 7 7 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/cidades.owl#Cidade 3 3 0 2 10 8 0.0 0.25 False False False 9999
568 http://umbel.org/umbel/sc/ScientificTechnique 7 7 http://sw.opencyc.org/2008/06/10/concept/en/ScientificTechnique 2 2 0 0 9 9 0.0 0.0 False False False 0
569 http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure_Base 7 7 http://umbel.org/umbel/sc/SIUnitOfMeasure_Base 1 1 0 1 8 7 0.0 0.1429 False False True 9999
570 http://umbel.org/umbel/sc/Psychoanalyst 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Psychoanalyst 1 1 0 0 8 8 0.0 0.0 False False False 0
571 http://sw.opencyc.org/2008/06/10/concept/en/MPAAAdvisoryClassification_Film 7 7 http://umbel.org/umbel/sc/MPAAAdvisoryClassification_Film 5 5 0 0 12 12 0.0 0.0 False False False 0
572 http://umbel.org/umbel/sc/LawFirm 7 7 http://sw.opencyc.org/2008/06/10/concept/en/LawFirm 1 1 0 0 8 8 0.0 0.0 False False False 0
573 http://umbel.org/umbel/sc/Jaw 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Jaw 1 1 0 0 8 8 0.0 0.0 False False False 0
574 http://umbel.org/umbel/sc/Grassland 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Grassland 4 4 0 0 11 11 0.0 0.0 False False False 0
575 http://sw.opencyc.org/2008/06/10/concept/en/Deoxyribonucleotide_GIS 7 7 http://umbel.org/umbel/sc/Deoxyribonucleotide_GIS 3 3 0 2 10 8 0.0 0.25 False False False 9999
576 http://umbel.org/umbel/sc/BlisterAgentType 7 7 http://sw.opencyc.org/2008/06/10/concept/en/BlisterAgentType 5 5 0 0 12 12 0.0 0.0 False False False 0
577 http://umbel.org/umbel/sc/Battleship 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Battleship 1 1 0 0 8 8 0.0 0.0 False False False 0
578 http://umbel.org/umbel/sc/Ape 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Ape 1 1 0 0 8 8 0.0 0.0 False False False 0
579 http://sw.opencyc.org/2008/06/10/concept/en/AnnualSportsEventType 7 7 http://umbel.org/umbel/sc/AnnualSportsEventType 4 4 0 0 11 11 0.0 0.0 False False False 0
580 http://umbel.org/umbel/ac/UnitedStates_Geography_Topic 7 7 http://sw.opencyc.org/2008/06/10/concept/en/UnitedStates_Geography_Topic 2 2 0 0 9 9 0.0 0.0 False False False 0
581 http://umbel.org/umbel/ac/MiscellaneousOrganizationConstants_Organization_Topic 7 7 http://sw.opencyc.org/2008/06/10/concept/en/MiscellaneousOrganizationConstants_Organization_Topic 3 3 0 0 10 10 0.0 0.0 False False False 0
582 http://sw.opencyc.org/2008/06/10/concept/en/GeneralAnimalAnatomy_Physiology_Topic 7 7 http://umbel.org/umbel/ac/GeneralAnimalAnatomy_Physiology_Topic 6 6 0 0 13 13 0.0 0.0 False False False 0
583 http://umbel.org/umbel/ac/Financial_Topic 7 7 http://sw.opencyc.org/2008/06/10/concept/en/Financial_Topic 1 1 0 0 8 8 0.0 0.0 False False False 0
584 http://umbel.org/umbel/ac/ChemicalCompoundsMolecules_Chemistry_Topic 7 7 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundsMolecules_Chemistry_Topic 6 6 0 0 13 13 0.0 0.0 False False False 0
585 http://sw.opencyc.org/2008/06/10/concept/en/Beliefs_Attitude_Topic 7 7 http://umbel.org/umbel/ac/Beliefs_Attitude_Topic 2 2 0 0 9 9 0.0 0.0 False False False 0
586 http://sw.opencyc.org/2008/06/10/concept/en/AuthorTypeByFormat 7 7 http://umbel.org/umbel/ac/AuthorTypeByFormat 7 7 0 0 14 14 0.0 0.0 False False False 0
587 http://sw.opencyc.org/2008/06/10/concept/en/AnimalByStageOfDevelopment_Biology_Topic 7 7 http://umbel.org/umbel/ac/AnimalByStageOfDevelopment_Biology_Topic 6 6 0 0 13 13 0.0 0.0 False False False 0
588 http://ontology.dumontierlab.com/Translation 7 7 http://purl.org/obo/owl/GO#GO_0006412 1 1 0 0 8 8 0.0 0.0 False False False 0
589 http://creativecommons.org/ns#Requirement 6 6 http://web.resource.org/cc/Requirement 5 5 0 0 11 11 0.0 0.0 False False False 0
590 http://umbel.org/umbel/sc/SpatialQuantity 6 6 http://sw.opencyc.org/2008/06/10/concept/en/SpatialQuantity 4 4 0 0 10 10 0.0 0.0 False False False 0
591 http://sw.opencyc.org/2008/06/10/concept/en/NobleGasElementType 6 6 http://umbel.org/umbel/sc/NobleGasElementType 6 6 0 0 12 12 0.0 0.0 False False False 0
592 http://umbel.org/umbel/sc/LivestockType 6 6 http://sw.opencyc.org/2008/06/10/concept/en/LivestockType 2 2 0 0 8 8 0.0 0.0 False False False 0
593 http://sw.opencyc.org/2008/06/10/concept/en/Formality 6 6 http://umbel.org/umbel/sc/Formality 2 2 0 0 8 8 0.0 0.0 False False False 0
594 http://sw.opencyc.org/2008/06/10/concept/en/CaucasusCountry 6 6 http://umbel.org/umbel/sc/CaucasusCountry 6 6 0 1 12 11 0.0 0.0909 False False False 9999
595 http://sw.opencyc.org/2008/06/10/concept/en/BiomeType 6 6 http://umbel.org/umbel/sc/BiomeType 6 6 0 0 12 12 0.0 0.0 False False False 0
596 http://umbel.org/umbel/sc/Bell 6 6 http://sw.opencyc.org/2008/06/10/concept/en/Bell 1 1 0 0 7 7 0.0 0.0 False False False 0
597 http://umbel.org/umbel/sc/BacterialBioAgentType 6 6 http://sw.opencyc.org/2008/06/10/concept/en/BacterialBioAgentType 1 1 0 0 7 7 0.0 0.0 False False False 0
598 http://umbel.org/umbel/sc/AlkalineEarthMetalElementType 6 6 http://sw.opencyc.org/2008/06/10/concept/en/AlkalineEarthMetalElementType 2 2 0 0 8 8 0.0 0.0 False False False 0
599 http://sw.opencyc.org/2008/06/10/concept/en/OrganismBySourceOfNutrients_Biology_Topic 6 6 http://umbel.org/umbel/ac/OrganismBySourceOfNutrients_Biology_Topic 6 6 0 0 12 12 0.0 0.0 False False False 0
600 http://umbel.org/umbel/ac/MoneyAndIncome_Financial_Topic 6 6 http://sw.opencyc.org/2008/06/10/concept/en/MoneyAndIncome_Financial_Topic 5 5 0 0 11 11 0.0 0.0 False False False 0
601 http://sw.opencyc.org/2008/06/10/concept/en/Basics_Fundamental_Topic 6 6 http://umbel.org/umbel/ac/Basics_Fundamental_Topic 4 4 0 0 10 10 0.0 0.0 False False False 0
602 http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBodyStyle 6 6 http://umbel.org/umbel/ac/AutomobileTypeByBodyStyle 5 5 0 0 11 11 0.0 0.0 False False False 0
603 http://umbel.org/umbel/ac/AnimalPhysiology_Physiology_Topic 6 6 http://sw.opencyc.org/2008/06/10/concept/en/AnimalPhysiology_Physiology_Topic 1 1 0 0 7 7 0.0 0.0 False False False 0
604 http://umbel.org/umbel/ac/Ailments_Topic 6 6 http://sw.opencyc.org/2008/06/10/concept/en/Ailments_Topic 2 2 0 0 8 8 0.0 0.0 False False False 0
605 http://www.bardok.net/ontologies/2007/1/Books.owl#Book 5 5 http://www.bardok.net/ontologies/2007/1/Libros.owl#Libro 5 5 0 0 10 10 0.0 0.0 False False False 0
606 http://umbel.org/umbel/sc/SpiralGalaxy 5 5 http://sw.opencyc.org/2008/06/10/concept/en/SpiralGalaxy 2 2 0 0 7 7 0.0 0.0 False False False 0
607 http://sw.opencyc.org/2008/06/10/concept/en/RepresentativeDemocracy 5 5 http://umbel.org/umbel/sc/RepresentativeDemocracy 2 2 0 0 7 7 0.0 0.0 False False False 0
608 http://sw.opencyc.org/2008/06/10/concept/en/ReincarnationBeliefSystems 5 5 http://umbel.org/umbel/sc/ReincarnationBeliefSystems 2 2 0 0 7 7 0.0 0.0 False False False 0
609 http://umbel.org/umbel/sc/OrganizationPolicy 5 5 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationPolicy 2 2 0 0 7 7 0.0 0.0 False False False 0
610 http://umbel.org/umbel/sc/MilitaryOperationType 5 5 http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOperationType 3 3 0 0 8 8 0.0 0.0 False False False 0
611 http://sw.opencyc.org/2008/06/10/concept/en/MealType 5 5 http://umbel.org/umbel/sc/MealType 5 5 0 0 10 10 0.0 0.0 False False False 0
612 http://sw.opencyc.org/2008/06/10/concept/en/IslamicRepublic 5 5 http://umbel.org/umbel/sc/IslamicRepublic 2 2 0 1 7 6 0.0 0.1667 False False False 9999
613 http://sw.opencyc.org/2008/06/10/concept/en/IndexedInformationSource 5 5 http://umbel.org/umbel/sc/IndexedInformationSource 1 1 0 0 6 6 0.0 0.0 False False False 0
614 http://umbel.org/umbel/sc/IdeologicalOrganization 5 5 http://sw.opencyc.org/2008/06/10/concept/en/IdeologicalOrganization 3 3 0 0 8 8 0.0 0.0 False False False 0
615 http://sw.opencyc.org/2008/06/10/concept/en/GunType 5 5 http://umbel.org/umbel/sc/GunType 3 3 0 0 8 8 0.0 0.0 False False False 0
616 http://sw.opencyc.org/2008/06/10/concept/en/Ductility 5 5 http://umbel.org/umbel/sc/Ductility 1 1 0 1 6 5 0.0 0.2 False False True 9999
617 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSex 5 5 http://umbel.org/umbel/sc/BiologicalSex 4 4 0 0 9 9 0.0 0.0 False False False 0
618 http://umbel.org/umbel/sc/BiologicalKingdom 5 5 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalKingdom 1 1 0 0 6 6 0.0 0.0 False False False 0
619 http://sw.opencyc.org/2008/06/10/concept/en/AnnualEventType 5 5 http://umbel.org/umbel/sc/AnnualEventType 3 3 0 0 8 8 0.0 0.0 False False False 0
620 http://sw.opencyc.org/2008/06/10/concept/en/VertebratesByTaxonomicClass_Biology_Topic 5 5 http://umbel.org/umbel/ac/VertebratesByTaxonomicClass_Biology_Topic 5 5 0 0 10 10 0.0 0.0 False False False 0
621 http://umbel.org/umbel/ac/StudentByEducationalOrganizationLevel 5 5 http://sw.opencyc.org/2008/06/10/concept/en/StudentByEducationalOrganizationLevel 1 1 0 0 6 6 0.0 0.0 False False False 0
622 http://sw.opencyc.org/2008/06/10/concept/en/InformationDesignation 5 5 http://umbel.org/umbel/ac/InformationDesignation 3 3 0 0 8 8 0.0 0.0 False False False 0
623 http://sw.opencyc.org/2008/06/10/concept/en/ControversialAction 5 4 http://umbel.org/umbel/ac/ControversialAction 1 1 0 1 6 4 0.0 0.25 False False True 9999
624 http://sw.opencyc.org/2008/06/10/concept/en/ClassicalMusicalCompositionTypeByMusicalForm 5 5 http://umbel.org/umbel/ac/ClassicalMusicalCompositionTypeByMusicalForm 5 5 0 0 10 10 0.0 0.0 False False False 0
625 http://umbel.org/umbel/ac/BodyPositionAndMovement_Physiology_Topic 5 5 http://sw.opencyc.org/2008/06/10/concept/en/BodyPositionAndMovement_Physiology_Topic 3 3 0 0 8 8 0.0 0.0 False False False 0
