concept_id;concept_uri;nb_instances;inference;comment
1089;http://umbel.org/umbel/sc/PoliceOrganization;12;(with;inf)
1205;http://sw.opencyc.org/2008/06/10/concept/en/TeamSport;12;(no;inf)
1205;http://sw.opencyc.org/2008/06/10/concept/en/TeamSport;12;(with;inf)
1256;http://umbel.org/umbel/sc/WritingSystem;12;(no;inf)
1256;http://umbel.org/umbel/sc/WritingSystem;12;(with;inf)
1320;http://www.mindswap.org/2004/terrorOnt.owl#City;12;(no;inf)
1320;http://www.mindswap.org/2004/terrorOnt.owl#City;12;(with;inf)
24;http://umbel.org/umbel/sc/Country;11;(no;inf)
24;http://umbel.org/umbel/sc/Country;11;(with;inf)
190;http://purl.org/net/nknouf/ns/bibtex#Inbook;11;(no;inf)
190;http://purl.org/net/nknouf/ns/bibtex#Inbook;11;(with;inf)
334;http://sw.opencyc.org/2008/06/10/concept/en/Attitude_Topic;11;(with;inf)
403;http://umbel.org/umbel/ac/ClassicalMusicalCompositionType;11;(no;inf)
403;http://umbel.org/umbel/ac/ClassicalMusicalCompositionType;11;(with;inf)
457;http://umbel.org/umbel/ac/Foodstuffs_Food_Topic;11;(no;inf)
457;http://umbel.org/umbel/ac/Foodstuffs_Food_Topic;11;(with;inf)
556;http://sw.opencyc.org/2008/06/10/concept/en/Relations_Fundamental_Topic;11;(no;inf)
556;http://sw.opencyc.org/2008/06/10/concept/en/Relations_Fundamental_Topic;11;(with;inf)
640;http://sw.opencyc.org/2008/06/10/concept/en/Association;11;(no;inf)
640;http://sw.opencyc.org/2008/06/10/concept/en/Association;11;(with;inf)
724;http://sw.opencyc.org/2008/06/10/concept/en/CalendarCentury;11;(no;inf)
724;http://sw.opencyc.org/2008/06/10/concept/en/CalendarCentury;11;(with;inf)
767;http://sw.opencyc.org/2008/06/10/concept/en/CommunicationsSatellite;11;(no;inf)
767;http://sw.opencyc.org/2008/06/10/concept/en/CommunicationsSatellite;11;(with;inf)
773;http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsArticle;11;(no;inf)
773;http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsArticle;11;(with;inf)
798;http://sw.opencyc.org/2008/06/10/concept/en/Dam;11;(with;inf)
993;http://sw.opencyc.org/2008/06/10/concept/en/MiddleEasternCountry;11;(with;inf)
1133;http://umbel.org/umbel/sc/Republic;11;(no;inf)
1133;http://umbel.org/umbel/sc/Republic;11;(with;inf)
1167;http://umbel.org/umbel/sc/SouthAsianCountry;11;(no;inf)
1167;http://umbel.org/umbel/sc/SouthAsianCountry;11;(with;inf)
163;http://example.org/foo#A;10;(with;inf)
164;http://example.org/foo#B;10;(with;inf)
165;http://example.org/foo#C;10;(with;inf)
169;http://kocour.ms.mff.cuni.cz/~eckhardt/ontologie/traveling/TransportTimetables.owl#City;10;(no;inf)
169;http://kocour.ms.mff.cuni.cz/~eckhardt/ontologie/traveling/TransportTimetables.owl#City;10;(with;inf)
209;http://www.w3.org/2002/07/owl#Nothing;10;(with;inf)
217;http://ontology.dumontierlab.com/Protein_binding;10;(no;inf)
217;http://ontology.dumontierlab.com/Protein_binding;10;(with;inf)
245;http://ontology.dumontierlab.com/RNA_binding;10;(no;inf)
245;http://ontology.dumontierlab.com/RNA_binding;10;(with;inf)
291;http://umbel.org/umbel/ac/Addresses_Geography_Topic;10;(no;inf)
291;http://umbel.org/umbel/ac/Addresses_Geography_Topic;10;(with;inf)
296;http://sw.opencyc.org/2008/06/10/concept/en/Agents_Topic;10;(no;inf)
318;http://sw.opencyc.org/2008/06/10/concept/en/AnimalsByMiscellaneousCriteria_Biology_Topic;10;(no;inf)
318;http://sw.opencyc.org/2008/06/10/concept/en/AnimalsByMiscellaneousCriteria_Biology_Topic;10;(with;inf)
776;http://umbel.org/umbel/sc/ConstitutionalMonarchy;10;(no;inf)
776;http://umbel.org/umbel/sc/ConstitutionalMonarchy;10;(with;inf)
791;http://umbel.org/umbel/sc/CreoleLanguage;10;(no;inf)
791;http://umbel.org/umbel/sc/CreoleLanguage;10;(with;inf)
798;http://sw.opencyc.org/2008/06/10/concept/en/Dam;10;(no;inf)
1027;http://umbel.org/umbel/sc/NewsAgency;10;(no;inf)
1027;http://umbel.org/umbel/sc/NewsAgency;10;(with;inf)
1039;http://sw.opencyc.org/2008/06/10/concept/en/OfficeBuilding;10;(no;inf)
1039;http://sw.opencyc.org/2008/06/10/concept/en/OfficeBuilding;10;(with;inf)
1072;http://sw.opencyc.org/2008/06/10/concept/en/PersianGulfCountry;10;(no;inf)
1072;http://sw.opencyc.org/2008/06/10/concept/en/PersianGulfCountry;10;(with;inf)
1102;http://sw.opencyc.org/2008/06/10/concept/en/ProteaseInhibitorDrugClass;10;(no;inf)
1102;http://sw.opencyc.org/2008/06/10/concept/en/ProteaseInhibitorDrugClass;10;(with;inf)
1136;http://sw.opencyc.org/2008/06/10/concept/en/Ribonucleotide_GIS;10;(no;inf)
1136;http://sw.opencyc.org/2008/06/10/concept/en/Ribonucleotide_GIS;10;(with;inf)
247;http://ontology.dumontierlab.com/Nucleolus;9;(no;inf)
247;http://ontology.dumontierlab.com/Nucleolus;9;(with;inf)
305;http://umbel.org/umbel/ac/AnimalBySex_Biology_Topic;9;(no;inf)
305;http://umbel.org/umbel/ac/AnimalBySex_Biology_Topic;9;(with;inf)
413;http://umbel.org/umbel/ac/CommercialActivities_Financial_Topic;9;(no;inf)
413;http://umbel.org/umbel/ac/CommercialActivities_Financial_Topic;9;(with;inf)
433;http://umbel.org/umbel/ac/Devices_Topic;9;(no;inf)
433;http://umbel.org/umbel/ac/Devices_Topic;9;(with;inf)
468;http://sw.opencyc.org/2008/06/10/concept/en/GeographicalAgent;9;(no;inf)
473;http://umbel.org/umbel/ac/Holidays_Time_Topic;9;(no;inf)
473;http://umbel.org/umbel/ac/Holidays_Time_Topic;9;(with;inf)
487;http://umbel.org/umbel/ac/Linguistic_Topic;9;(no;inf)
487;http://umbel.org/umbel/ac/Linguistic_Topic;9;(with;inf)
530;http://sw.opencyc.org/2008/06/10/concept/en/PartiallyTangible;9;(no;inf)
538;http://sw.opencyc.org/2008/06/10/concept/en/PlantsByGrossForm_Biology_Topic;9;(no;inf)
538;http://sw.opencyc.org/2008/06/10/concept/en/PlantsByGrossForm_Biology_Topic;9;(with;inf)
575;http://umbel.org/umbel/ac/TemporalThing;9;(no;inf)
575;http://umbel.org/umbel/ac/TemporalThing;9;(with;inf)
601;http://umbel.org/umbel/ac/WeatherAttributes_Weather_Topic;9;(no;inf)
601;http://umbel.org/umbel/ac/WeatherAttributes_Weather_Topic;9;(with;inf)
668;http://sw.opencyc.org/2008/06/10/concept/en/BankingGame;9;(no;inf)
668;http://sw.opencyc.org/2008/06/10/concept/en/BankingGame;9;(with;inf)
704;http://sw.opencyc.org/2008/06/10/concept/en/Bird;9;(with;inf)
726;http://sw.opencyc.org/2008/06/10/concept/en/CalendarSystem;9;(no;inf)
726;http://sw.opencyc.org/2008/06/10/concept/en/CalendarSystem;9;(with;inf)
781;http://sw.opencyc.org/2008/06/10/concept/en/ControlledLand;9;(no;inf)
849;http://umbel.org/umbel/sc/FactoryBuilding;9;(no;inf)
849;http://umbel.org/umbel/sc/FactoryBuilding;9;(with;inf)
942;http://sw.opencyc.org/2008/06/10/concept/en/IslandRegion;9;(no;inf)
991;http://sw.opencyc.org/2008/06/10/concept/en/MediaSeriesProduct;9;(no;inf)
1011;http://sw.opencyc.org/2008/06/10/concept/en/MonetaryValue;9;(no;inf)
1011;http://sw.opencyc.org/2008/06/10/concept/en/MonetaryValue;9;(with;inf)
1012;http://umbel.org/umbel/sc/MonotheisticReligion;9;(no;inf)
1012;http://umbel.org/umbel/sc/MonotheisticReligion;9;(with;inf)
1014;http://umbel.org/umbel/sc/Monster;9;(no;inf)
1014;http://umbel.org/umbel/sc/Monster;9;(with;inf)
1071;http://umbel.org/umbel/sc/PersianGulfCountry;9;(no;inf)
1071;http://umbel.org/umbel/sc/PersianGulfCountry;9;(with;inf)
1101;http://umbel.org/umbel/sc/ProteaseInhibitorDrugClass;9;(no;inf)
1101;http://umbel.org/umbel/sc/ProteaseInhibitorDrugClass;9;(with;inf)
1213;http://sw.opencyc.org/2008/06/10/concept/en/Territory;9;(no;inf)
1213;http://sw.opencyc.org/2008/06/10/concept/en/Territory;9;(with;inf)
1239;http://sw.opencyc.org/2008/06/10/concept/en/Village;9;(no;inf)
1239;http://sw.opencyc.org/2008/06/10/concept/en/Village;9;(with;inf)
163;http://example.org/foo#A;8;(no;inf)
194;http://lsdis.cs.uga.edu/projects/semdis/opus#Masters_Thesis;8;(no;inf)
194;http://lsdis.cs.uga.edu/projects/semdis/opus#Masters_Thesis;8;(with;inf)
209;http://www.w3.org/2002/07/owl#Nothing;8;(no;inf)
213;http://ontology.dumontierlab.com/Cytoplasm;8;(no;inf)
213;http://ontology.dumontierlab.com/Cytoplasm;8;(with;inf)
249;http://ontology.dumontierlab.com/Mitochondrion;8;(no;inf)
249;http://ontology.dumontierlab.com/Mitochondrion;8;(with;inf)
251;http://ontology.dumontierlab.com/Protein_catabolic_process;8;(no;inf)
251;http://ontology.dumontierlab.com/Protein_catabolic_process;8;(with;inf)
294;http://sw.opencyc.org/2008/06/10/concept/en/AerodromeConcept;8;(no;inf)
294;http://sw.opencyc.org/2008/06/10/concept/en/AerodromeConcept;8;(with;inf)
295;http://umbel.org/umbel/ac/Agents_Topic;8;(no;inf)
295;http://umbel.org/umbel/ac/Agents_Topic;8;(with;inf)
317;http://umbel.org/umbel/ac/AnimalsByMiscellaneousCriteria_Biology_Topic;8;(no;inf)
317;http://umbel.org/umbel/ac/AnimalsByMiscellaneousCriteria_Biology_Topic;8;(with;inf)
326;http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByHistory;8;(no;inf)
326;http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByHistory;8;(with;inf)
343;http://umbel.org/umbel/ac/AutomobileTypeByModel;8;(no;inf)
343;http://umbel.org/umbel/ac/AutomobileTypeByModel;8;(with;inf)
380;http://sw.opencyc.org/2008/06/10/concept/en/BloodTypeByABOAndRhFactor;8;(no;inf)
380;http://sw.opencyc.org/2008/06/10/concept/en/BloodTypeByABOAndRhFactor;8;(with;inf)
518;http://sw.opencyc.org/2008/06/10/concept/en/OrganismParts_Biology_Topic;8;(no;inf)
518;http://sw.opencyc.org/2008/06/10/concept/en/OrganismParts_Biology_Topic;8;(with;inf)
535;http://umbel.org/umbel/ac/PlantsByBotanicalTaxonomy_Biology_Topic;8;(no;inf)
535;http://umbel.org/umbel/ac/PlantsByBotanicalTaxonomy_Biology_Topic;8;(with;inf)
537;http://umbel.org/umbel/ac/PlantsByGrossForm_Biology_Topic;8;(no;inf)
537;http://umbel.org/umbel/ac/PlantsByGrossForm_Biology_Topic;8;(with;inf)
545;http://umbel.org/umbel/ac/ProductType;8;(no;inf)
545;http://umbel.org/umbel/ac/ProductType;8;(with;inf)
553;http://umbel.org/umbel/ac/RelationalStructures_Math_Topic;8;(no;inf)
553;http://umbel.org/umbel/ac/RelationalStructures_Math_Topic;8;(with;inf)
603;http://umbel.org/umbel/ac/WeatherObjects_Weather_Topic;8;(no;inf)
603;http://umbel.org/umbel/ac/WeatherObjects_Weather_Topic;8;(with;inf)
604;http://sw.opencyc.org/2008/06/10/concept/en/WeatherObjects_Weather_Topic;8;(no;inf)
604;http://sw.opencyc.org/2008/06/10/concept/en/WeatherObjects_Weather_Topic;8;(with;inf)
609;http://umbel.org/umbel/sc/AcidType_Diprotic;8;(no;inf)
609;http://umbel.org/umbel/sc/AcidType_Diprotic;8;(with;inf)
664;http://sw.opencyc.org/2008/06/10/concept/en/AxialPoleOfPlanet;8;(no;inf)
664;http://sw.opencyc.org/2008/06/10/concept/en/AxialPoleOfPlanet;8;(with;inf)
673;http://umbel.org/umbel/sc/BaseballTeam;8;(no;inf)
673;http://umbel.org/umbel/sc/BaseballTeam;8;(with;inf)
682;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemFocusGroup;8;(no;inf)
682;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemFocusGroup;8;(with;inf)
697;http://umbel.org/umbel/sc/BiologicalPhylum;8;(no;inf)
697;http://umbel.org/umbel/sc/BiologicalPhylum;8;(with;inf)
734;http://sw.opencyc.org/2008/06/10/concept/en/CaspianCountry;8;(no;inf)
734;http://sw.opencyc.org/2008/06/10/concept/en/CaspianCountry;8;(with;inf)
809;http://umbel.org/umbel/sc/Dictionary;8;(no;inf)
809;http://umbel.org/umbel/sc/Dictionary;8;(with;inf)
826;http://sw.opencyc.org/2008/06/10/concept/en/EasternEuropeanCountry;8;(no;inf)
826;http://sw.opencyc.org/2008/06/10/concept/en/EasternEuropeanCountry;8;(with;inf)
921;http://umbel.org/umbel/sc/IndependentSultanate;8;(no;inf)
921;http://umbel.org/umbel/sc/IndependentSultanate;8;(with;inf)
933;http://umbel.org/umbel/sc/IntelligenceLevel;8;(no;inf)
933;http://umbel.org/umbel/sc/IntelligenceLevel;8;(with;inf)
984;http://umbel.org/umbel/sc/MapProjectionConcept;8;(no;inf)
984;http://umbel.org/umbel/sc/MapProjectionConcept;8;(with;inf)
995;http://sw.opencyc.org/2008/06/10/concept/en/MilitantBeliefs;8;(no;inf)
995;http://sw.opencyc.org/2008/06/10/concept/en/MilitantBeliefs;8;(with;inf)
997;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryFacilityConcept;8;(no;inf)
997;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryFacilityConcept;8;(with;inf)
1003;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryTactic;8;(no;inf)
1003;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryTactic;8;(with;inf)
1020;http://umbel.org/umbel/sc/MusicalPerformance;8;(no;inf)
1020;http://umbel.org/umbel/sc/MusicalPerformance;8;(with;inf)
1024;http://sw.opencyc.org/2008/06/10/concept/en/MyersBriggsPersonalityTrait;8;(no;inf)
1098;http://sw.opencyc.org/2008/06/10/concept/en/ProfessionalSport;8;(no;inf)
1098;http://sw.opencyc.org/2008/06/10/concept/en/ProfessionalSport;8;(with;inf)
1169;http://umbel.org/umbel/sc/SoutheastAsianCountry;8;(no;inf)
1169;http://umbel.org/umbel/sc/SoutheastAsianCountry;8;(with;inf)
1204;http://umbel.org/umbel/sc/TeamSport;8;(no;inf)
1204;http://umbel.org/umbel/sc/TeamSport;8;(with;inf)
1250;http://umbel.org/umbel/sc/Winery;8;(no;inf)
1250;http://umbel.org/umbel/sc/Winery;8;(with;inf)
1262;http://creativecommons.org/ns#Permission;8;(no;inf)
1262;http://creativecommons.org/ns#Permission;8;(with;inf)
168;http://kocour.ms.mff.cuni.cz/swi108/onto/necasky/GeographicalFormation.owl#Town;7;(no;inf)
168;http://kocour.ms.mff.cuni.cz/swi108/onto/necasky/GeographicalFormation.owl#Town;7;(with;inf)
219;http://ontology.dumontierlab.com/Translation;7;(no;inf)
219;http://ontology.dumontierlab.com/Translation;7;(with;inf)
298;http://sw.opencyc.org/2008/06/10/concept/en/Agreement_Topic;7;(with;inf)
308;http://sw.opencyc.org/2008/06/10/concept/en/AnimalByStageOfDevelopment_Biology_Topic;7;(no;inf)
308;http://sw.opencyc.org/2008/06/10/concept/en/AnimalByStageOfDevelopment_Biology_Topic;7;(with;inf)
311;http://umbel.org/umbel/ac/AnimalCapabilityType;7;(no;inf)
311;http://umbel.org/umbel/ac/AnimalCapabilityType;7;(with;inf)
335;http://umbel.org/umbel/ac/AuthorTypeByFormat;7;(no;inf)
335;http://umbel.org/umbel/ac/AuthorTypeByFormat;7;(with;inf)
336;http://sw.opencyc.org/2008/06/10/concept/en/AuthorTypeByFormat;7;(no;inf)
336;http://sw.opencyc.org/2008/06/10/concept/en/AuthorTypeByFormat;7;(with;inf)
356;http://sw.opencyc.org/2008/06/10/concept/en/Beliefs_Attitude_Topic;7;(no;inf)
356;http://sw.opencyc.org/2008/06/10/concept/en/Beliefs_Attitude_Topic;7;(with;inf)
379;http://umbel.org/umbel/ac/BloodTypeByABOAndRhFactor;7;(no;inf)
379;http://umbel.org/umbel/ac/BloodTypeByABOAndRhFactor;7;(with;inf)
399;http://umbel.org/umbel/ac/ChemicalCompoundsMolecules_Chemistry_Topic;7;(no;inf)
399;http://umbel.org/umbel/ac/ChemicalCompoundsMolecules_Chemistry_Topic;7;(with;inf)
420;http://sw.opencyc.org/2008/06/10/concept/en/Computers_Topic;7;(no;inf)
420;http://sw.opencyc.org/2008/06/10/concept/en/Computers_Topic;7;(with;inf)
455;http://umbel.org/umbel/ac/Financial_Topic;7;(no;inf)
455;http://umbel.org/umbel/ac/Financial_Topic;7;(with;inf)
464;http://sw.opencyc.org/2008/06/10/concept/en/GeneralAnimalAnatomy_Physiology_Topic;7;(no;inf)
464;http://sw.opencyc.org/2008/06/10/concept/en/GeneralAnimalAnatomy_Physiology_Topic;7;(with;inf)
501;http://umbel.org/umbel/ac/MiscellaneousOrganizationConstants_Organization_Topic;7;(no;inf)
501;http://umbel.org/umbel/ac/MiscellaneousOrganizationConstants_Organization_Topic;7;(with;inf)
593;http://umbel.org/umbel/ac/UnitedStates_Geography_Topic;7;(no;inf)
593;http://umbel.org/umbel/ac/UnitedStates_Geography_Topic;7;(with;inf)
628;http://sw.opencyc.org/2008/06/10/concept/en/AnnualSportsEventType;7;(no;inf)
628;http://sw.opencyc.org/2008/06/10/concept/en/AnnualSportsEventType;7;(with;inf)
629;http://umbel.org/umbel/sc/Ape;7;(no;inf)
629;http://umbel.org/umbel/sc/Ape;7;(with;inf)
670;http://sw.opencyc.org/2008/06/10/concept/en/BaseballCatcher;7;(no;inf)
670;http://sw.opencyc.org/2008/06/10/concept/en/BaseballCatcher;7;(with;inf)
677;http://umbel.org/umbel/sc/Battleship;7;(no;inf)
677;http://umbel.org/umbel/sc/Battleship;7;(with;inf)
679;http://umbel.org/umbel/sc/BeliefSystem;7;(no;inf)
679;http://umbel.org/umbel/sc/BeliefSystem;7;(with;inf)
705;http://umbel.org/umbel/sc/BlisterAgentType;7;(no;inf)
705;http://umbel.org/umbel/sc/BlisterAgentType;7;(with;inf)
802;http://sw.opencyc.org/2008/06/10/concept/en/Deoxyribonucleotide_GIS;7;(no;inf)
802;http://sw.opencyc.org/2008/06/10/concept/en/Deoxyribonucleotide_GIS;7;(with;inf)
846;http://sw.opencyc.org/2008/06/10/concept/en/Event;7;(no;inf)
873;http://umbel.org/umbel/sc/GeoculturalRegion;7;(no;inf)
873;http://umbel.org/umbel/sc/GeoculturalRegion;7;(with;inf)
885;http://umbel.org/umbel/sc/GeopoliticalRegion;7;(no;inf)
885;http://umbel.org/umbel/sc/GeopoliticalRegion;7;(with;inf)
891;http://umbel.org/umbel/sc/Grassland;7;(no;inf)
891;http://umbel.org/umbel/sc/Grassland;7;(with;inf)
930;http://sw.opencyc.org/2008/06/10/concept/en/InformationRecordingDeviceState;7;(with;inf)
945;http://umbel.org/umbel/sc/Jaw;7;(no;inf)
945;http://umbel.org/umbel/sc/Jaw;7;(with;inf)
957;http://umbel.org/umbel/sc/LawFirm;7;(no;inf)
957;http://umbel.org/umbel/sc/LawFirm;7;(with;inf)
974;http://sw.opencyc.org/2008/06/10/concept/en/MPAAAdvisoryClassification_Film;7;(no;inf)
974;http://sw.opencyc.org/2008/06/10/concept/en/MPAAAdvisoryClassification_Film;7;(with;inf)
999;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOperation;7;(with;inf)
1105;http://umbel.org/umbel/sc/Psychoanalyst;7;(no;inf)
1105;http://umbel.org/umbel/sc/Psychoanalyst;7;(with;inf)
1142;http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure_Base;7;(no;inf)
1142;http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure_Base;7;(with;inf)
1151;http://umbel.org/umbel/sc/ScientificTechnique;7;(no;inf)
1151;http://umbel.org/umbel/sc/ScientificTechnique;7;(with;inf)
1221;http://sw.opencyc.org/2008/06/10/concept/en/Tower;7;(with;inf)
1305;http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#City;7;(no;inf)
1305;http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#City;7;(with;inf)
1319;http://www.csd.abdn.ac.uk/~cmckenzi/playpen/rdf/akt_ontology_LITE.owl#City;7;(with;inf)
272;http://data.semanticweb.org/ns/swc/ontology#AcademicEvent;6;(no;inf)
299;http://umbel.org/umbel/ac/Ailments_Topic;6;(no;inf)
299;http://umbel.org/umbel/ac/Ailments_Topic;6;(with;inf)
307;http://umbel.org/umbel/ac/AnimalByStageOfDevelopment_Biology_Topic;6;(no;inf)
307;http://umbel.org/umbel/ac/AnimalByStageOfDevelopment_Biology_Topic;6;(with;inf)
313;http://umbel.org/umbel/ac/AnimalPhysiology_Physiology_Topic;6;(no;inf)
313;http://umbel.org/umbel/ac/AnimalPhysiology_Physiology_Topic;6;(with;inf)
325;http://umbel.org/umbel/ac/ArtifactTypeByHistory;6;(no;inf)
325;http://umbel.org/umbel/ac/ArtifactTypeByHistory;6;(with;inf)
338;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBodyStyle;6;(no;inf)
338;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBodyStyle;6;(with;inf)
350;http://sw.opencyc.org/2008/06/10/concept/en/Basics_Fundamental_Topic;6;(no;inf)
350;http://sw.opencyc.org/2008/06/10/concept/en/Basics_Fundamental_Topic;6;(with;inf)
400;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundsMolecules_Chemistry_Topic;6;(no;inf)
400;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundsMolecules_Chemistry_Topic;6;(with;inf)
463;http://umbel.org/umbel/ac/GeneralAnimalAnatomy_Physiology_Topic;6;(no;inf)
463;http://umbel.org/umbel/ac/GeneralAnimalAnatomy_Physiology_Topic;6;(with;inf)
503;http://umbel.org/umbel/ac/MoneyAndIncome_Financial_Topic;6;(no;inf)
503;http://umbel.org/umbel/ac/MoneyAndIncome_Financial_Topic;6;(with;inf)
513;http://umbel.org/umbel/ac/OrganismBySourceOfNutrients_Biology_Topic;6;(no;inf)
513;http://umbel.org/umbel/ac/OrganismBySourceOfNutrients_Biology_Topic;6;(with;inf)
514;http://sw.opencyc.org/2008/06/10/concept/en/OrganismBySourceOfNutrients_Biology_Topic;6;(no;inf)
514;http://sw.opencyc.org/2008/06/10/concept/en/OrganismBySourceOfNutrients_Biology_Topic;6;(with;inf)
621;http://umbel.org/umbel/sc/AlkalineEarthMetalElementType;6;(no;inf)
621;http://umbel.org/umbel/sc/AlkalineEarthMetalElementType;6;(with;inf)
665;http://umbel.org/umbel/sc/BacterialBioAgentType;6;(no;inf)
665;http://umbel.org/umbel/sc/BacterialBioAgentType;6;(with;inf)
683;http://umbel.org/umbel/sc/Bell;6;(no;inf)
683;http://umbel.org/umbel/sc/Bell;6;(with;inf)
701;http://umbel.org/umbel/sc/BiomeType;6;(no;inf)
701;http://umbel.org/umbel/sc/BiomeType;6;(with;inf)
702;http://sw.opencyc.org/2008/06/10/concept/en/BiomeType;6;(no;inf)
702;http://sw.opencyc.org/2008/06/10/concept/en/BiomeType;6;(with;inf)
714;http://sw.opencyc.org/2008/06/10/concept/en/Bridge;6;(no;inf)
714;http://sw.opencyc.org/2008/06/10/concept/en/Bridge;6;(with;inf)
735;http://umbel.org/umbel/sc/CaucasusCountry;6;(no;inf)
735;http://umbel.org/umbel/sc/CaucasusCountry;6;(with;inf)
736;http://sw.opencyc.org/2008/06/10/concept/en/CaucasusCountry;6;(no;inf)
736;http://sw.opencyc.org/2008/06/10/concept/en/CaucasusCountry;6;(with;inf)
778;http://umbel.org/umbel/sc/Continent;6;(no;inf)
778;http://umbel.org/umbel/sc/Continent;6;(with;inf)
823;http://umbel.org/umbel/sc/EastAsianCountry;6;(no;inf)
823;http://umbel.org/umbel/sc/EastAsianCountry;6;(with;inf)
844;http://sw.opencyc.org/2008/06/10/concept/en/Estuary;6;(no;inf)
844;http://sw.opencyc.org/2008/06/10/concept/en/Estuary;6;(with;inf)
868;http://sw.opencyc.org/2008/06/10/concept/en/Formality;6;(no;inf)
868;http://sw.opencyc.org/2008/06/10/concept/en/Formality;6;(with;inf)
871;http://umbel.org/umbel/sc/GamblingCardGame;6;(no;inf)
871;http://umbel.org/umbel/sc/GamblingCardGame;6;(with;inf)
910;http://sw.opencyc.org/2008/06/10/concept/en/HotelBuilding;6;(no;inf)
910;http://sw.opencyc.org/2008/06/10/concept/en/HotelBuilding;6;(with;inf)
931;http://umbel.org/umbel/sc/IntelligenceAgency;6;(no;inf)
931;http://umbel.org/umbel/sc/IntelligenceAgency;6;(with;inf)
969;http://umbel.org/umbel/sc/LivestockType;6;(no;inf)
969;http://umbel.org/umbel/sc/LivestockType;6;(with;inf)
1032;http://umbel.org/umbel/sc/NobleGasElementType;6;(no;inf)
1032;http://umbel.org/umbel/sc/NobleGasElementType;6;(with;inf)
1033;http://sw.opencyc.org/2008/06/10/concept/en/NobleGasElementType;6;(no;inf)
1033;http://sw.opencyc.org/2008/06/10/concept/en/NobleGasElementType;6;(with;inf)
1040;http://umbel.org/umbel/sc/OilRefinery;6;(no;inf)
1040;http://umbel.org/umbel/sc/OilRefinery;6;(with;inf)
1057;http://sw.opencyc.org/2008/06/10/concept/en/Park;6;(with;inf)
1074;http://sw.opencyc.org/2008/06/10/concept/en/Person;6;(no;inf)
1086;http://sw.opencyc.org/2008/06/10/concept/en/Planet;6;(with;inf)
1090;http://sw.opencyc.org/2008/06/10/concept/en/PoliceOrganization;6;(with;inf)
1148;http://sw.opencyc.org/2008/06/10/concept/en/SchoolInstitution;6;(no;inf)
1164;http://sw.opencyc.org/2008/06/10/concept/en/SocialGathering;6;(with;inf)
1175;http://umbel.org/umbel/sc/SpatialQuantity;6;(no;inf)
1175;http://umbel.org/umbel/sc/SpatialQuantity;6;(with;inf)
1221;http://sw.opencyc.org/2008/06/10/concept/en/Tower;6;(no;inf)
1243;http://sw.opencyc.org/2008/06/10/concept/en/Waterfall;6;(no;inf)
1243;http://sw.opencyc.org/2008/06/10/concept/en/Waterfall;6;(with;inf)
1266;http://creativecommons.org/ns#Requirement;6;(no;inf)
1266;http://creativecommons.org/ns#Requirement;6;(with;inf)
1288;http://www.cyc.com/2004/06/04/cyc#SpatialThing;6;(no;inf)
1288;http://www.cyc.com/2004/06/04/cyc#SpatialThing;6;(with;inf)
180;http://lod.taxonconcept.org/ontology/txn.owl#Sex;5;(no;inf)
180;http://lod.taxonconcept.org/ontology/txn.owl#Sex;5;(with;inf)
181;http://rdf.geospecies.org/ont/geospecies#Sex;5;(no;inf)
181;http://rdf.geospecies.org/ont/geospecies#Sex;5;(with;inf)
260;http://rdf.myexperiment.org/ontologies/base/User;5;(no;inf)
260;http://rdf.myexperiment.org/ontologies/base/User;5;(with;inf)
280;http://sw.opencyc.org/2008/06/10/concept/en/AccountSystemTypeByImplementationMeans;5;(no;inf)
280;http://sw.opencyc.org/2008/06/10/concept/en/AccountSystemTypeByImplementationMeans;5;(with;inf)
287;http://umbel.org/umbel/ac/Actions_Topic;5;(no;inf)
287;http://umbel.org/umbel/ac/Actions_Topic;5;(with;inf)
309;http://umbel.org/umbel/ac/AnimalByTaxonomicPhylumWithSamples_Biology_Topic;5;(no;inf)
309;http://umbel.org/umbel/ac/AnimalByTaxonomicPhylumWithSamples_Biology_Topic;5;(with;inf)
337;http://umbel.org/umbel/ac/AutomobileTypeByBodyStyle;5;(no;inf)
337;http://umbel.org/umbel/ac/AutomobileTypeByBodyStyle;5;(with;inf)
